"id" "ATXN7" "PIAS4" "IKBKG" "ACVR1" "FAM161A" "PSMD2" "CDC37" "XRCC6" "KPNA2" "DGCR6" "TRIM39" "UBQLN1" "ATN1" "CEP76" "HAUS1" "COIL" "KRTAP10-1" "EWSR1" "BYSL" "GRB2" "ESR2" "BANP" "IKZF3" "ZNF512B" "CDC5L" "HNRNPK" "TERF2IP" "TERF1" "LMO2" "TRAF1" "UBE2W" "UBE2E3" "BAG6" "CCDC33" "FAM9B" "TRIM54" "CEP126" "UPF2" "A2M" "SETDB1" "ATXN1L" "PSMA1" "STX11" "PSMA3" "TRIM27" "SNAPIN" "TSG101" "KRTAP9-2" "TRIM42" "GOLGA2" "LZTR1" "NUDCD3" "KRT40" "EGFR" "PHC2" "GLRX3" "MAPK14" "THAP1" "GSK3B" "USHBP1" "AR" "ARNT2" "SMAD2" "AKT1" "UNC119" "TP53" "RNF11" "SUV39H1" "UBE2D3" "ABL1" "ZBTB16" "CALCOCO2" "SMAD9" "REL" "NEDD4" "TLE1" "SKIL" "BMPR1B" "GFI1B" "CBY2" "MAGEA11" "PRKAB2" "TERF2" "DAZAP2" "LAMTOR5" "CEP55" "NEDD4L" "CTBP1" "CRMP1" "MET" "ZBTB8A"
"1" "0000772b-773d-4cf8-8baf-0e1e6dbf55e8" 6.40229610460012 -1.43884035511395 -2.89388165330718 -1.09523344195177 -1.03914440050981 -1.88376329359804 -2.51736588217857 -1.91523801379985 -2.06509232754536 -3.52274773230176 -1.61600648545407 -1.34325139471098 -0.872055666547314 -0.185090700185182 -1.73561596990886 -1.13501467032948 2.0386406654278 -1.06933402836914 -2.50745519760518 -2.24086987196894 4.81948025958323 -0.383046324614225 5.42596307665003 -1.80377154206452 -0.512601541413757 -1.61212736141369 -1.62458582329106 -0.918126156244992 -1.5216849483264 1.62191787379497 -1.96859786913816 -2.9668197699549 -2.13543405394585 -0.496745031848254 5.14640458071587 0.967599101934846 0.232247644608971 0.605769803877648 -0.502680708209766 -0.302354796624299 -0.357101162171316 -2.17667824633794 -0.715044550219647 -1.91785957127704 -1.19156108051207 -2.02936306276169 -1.42861749847148 2.08092746514259 5.89261302474199 -1.5658852795213 -1.85844845405354 -1.69174936156185 1.3593369913193 4.3252673174411 -1.82003843372543 -1.38443036879636 -1.05263319785131 -1.21856176376927 0.658136842531023 -0.303539718733001 1.6195452599877 1.4808608634747 -0.0053001846201246 -1.85662361252882 -1.13846158968856 -2.33022850736494 -2.66076622023799 -1.69887186071036 -1.5640915072023 -1.55648904818773 2.72096896241804 -0.398987294819876 -0.215583171884821 3.74767231875117 -0.9531619565959 -1.77861575034196 1.28682445453243 -0.104929066125 1.21970866206633 1.97749472734235 2.80138209810676 -0.578469944190347 -0.725284429286226 -0.991270643033871 -2.70047054654476 -1.68656102925618 -0.0458516129725277 -2.06821292969858 1.53206067785099 -0.291259304182999 -1.34310715848337
"2" "003d640d-3bfc-4791-b241-4a3206d49468" 6.0016449593484 3.75704101012494 2.333532747008 4.36164824559087 4.92689819383593 4.31626626639929 2.53990871782657 4.48243326232527 6.48443867227376 4.59442727897659 5.21707020842361 6.2717449295275 0.944692331164256 5.80961754769942 2.79076646167543 4.89958782586952 2.0386406654278 4.30476237704692 6.26132344512725 3.25738675746077 6.03343632387348 4.50539497007553 4.38965734384455 3.66048410746948 5.69270899226863 4.60232945378042 3.51465344072411 3.79471294883898 2.38994149137089 5.39428650747242 4.38075620333357 4.7295829885699 4.23756606383124 6.48648973309309 1.56662569170846 1.54433553477412 1.67869784816741 6.54163969615146 3.64696878660231 3.89537812007061 5.04007186942451 1.88465828706924 4.18328356258239 3.9061304816364 4.34228446917794 2.7553790321975 3.42488259992576 2.08092746514259 2.01100872813541 2.81459061338248 4.79826661073329 4.78976939657129 7.35813181420344 8.10790670204065 3.21258590461533 5.3943561435198 5.89014615133228 5.89659054345164 5.26719324468613 2.44329692681572 -2.01935229685633 0.340548962214279 4.3605313733639 0.15857368585794 3.09393704321979 6.26821576086894 4.7707258717585 3.38235899605963 2.81155490224238 3.04824147314518 0.732324479225318 4.46120976161216 3.30704171716062 6.10202019598772 4.67595308477634 6.54079633538577 5.28078575236081 4.52069704862611 0.241428717302553 6.19696309920635 3.90121149945804 3.5469734746328 4.37884971707037 2.05075725575434 2.53110330913845 6.61646253780717 3.96079544632008 2.07054369488197 1.89704052840405 7.97198960494896 5.92206249501789
"3" "00511204-3512-4a5e-b664-60271e968903" 1.53383257495011 -0.353832081759751 1.62999047502102 2.15535522856357 1.74695366272342 1.84432672314889 1.96647804101626 1.62849187459651 -1.2267525586588 3.00681144385357 1.83439713961773 2.60808908412837 2.00441464287105 1.24068332384042 0.573651995428397 0.165668172384341 2.0386406654278 1.46786607829608 0.0611121661019878 1.33758917146869 7.9172575873775 -0.141837870814993 -1.59573458195235 0.163773540714812 1.10038069313578 1.21469534585749 3.14904280045645 1.29020022237323 3.79970153441147 -0.375554832443982 1.88998678928121 3.80266059685085 1.55908870307374 2.96996792603895 1.56662569170846 -1.77883763804844 5.38780674681638 1.94251562957045 3.95731285132672 0.397564876485852 3.83223547580766 2.23952473155555 7.36207997213093 2.11371629252845 0.0149036440667469 2.68526433210717 1.80150100046678 2.08092746514259 2.01100872813541 1.61726746682012 3.26913245277762 2.03139414108693 -2.13991170864003 6.73694261090979 1.33942924801432 2.37542749810995 2.89934247894923 1.64386167695047 1.07647694235677 6.13582875523834 1.16400815514501 -3.49722179581313 2.77868295575077 1.81456274382736 1.87033764121238 -0.345900622207966 4.04911673427502 1.2534916250038 1.96119770947623 2.1387801072236 8.37845213093381 3.59140881108459 4.32641941321071 -1.01738775208219 1.35643853983084 4.32558943839036 0.314956884365735 -3.3247717593617 2.62195274377105 1.97749472734235 0.91884667544035 2.54402981387643 1.77374564718362 0.695060828150706 1.96740007193849 -3.95770423057199 1.49165264836446 1.80082296262589 1.57856825592234 4.83287299427616 2.99472640359251
"4" "00587432-3004-4d4b-9dc2-8c90c81f7640" 0.115197248326913 1.47626061005932 1.52691977830552 1.24142468630865 -0.375550276404659 0.765375428644066 0.646964626288204 1.53278712644803 0.526755816473035 1.98529081874616 0.365378927345285 1.19862217152904 1.39142027901683 0.867990256306063 2.4778195188581 0.34210913075022 2.0386406654278 0.531871752083268 1.17311894923914 1.78830237425907 0.0907512193222804 2.05245609379487 2.0002201561847 0.193637775917004 0.91759875278475 0.936555543781734 3.06816535661091 1.63011677193739 1.50838126790502 0.363140043225248 1.02221390753524 -1.28448084418852 0.973959527254755 -0.496745031848254 1.56662569170846 -0.576229633777044 4.974645375762 0.166694869587778 0.631259817459892 -0.271701767498198 0.250181723581223 1.41775654660404 1.56843897902158 2.03494807006813 1.15249152334104 0.824395898720897 1.99819305105556 2.08092746514259 2.01100872813541 1.21253974272733 0.560540747799206 1.22695677773019 2.47545572159792 -0.966025359711305 0.974017604978701 0.755671532319827 -0.142880272466213 0.940068535774594 0.414671770927042 0.213318307939887 2.94870343967709 7.30109589805834 0.248988368154848 1.7916940257472 1.59093845225522 1.17379582348761 1.58569489844757 0.0869382812677877 1.67286863603968 -0.242020462939059 2.97378657915024 1.7515152347506 -0.803145213237199 -0.92078455546645 -0.938456012851995 0.904039542690317 0.762428587972854 9.08218092508128 1.99251236023461 0.2292571753468 0.91884667544035 -0.989043284884931 1.62889080663461 0.886557084552 2.12176893929054 0.560847256214956 1.82803913379947 1.53627807457238 5.80757433887143 0.33144749405305 0.446667135265171
"5" "0094a627-a55f-48dc-bbc3-ea66035e514a" 3.48829827756307 2.01592198373442 0.771175890833264 1.76612236332109 3.57540206558932 1.22314194602717 0.801921308355907 0.554340213598031 -0.367407883233446 -0.606337474833476 2.13837922582748 2.15771045835485 1.92425787141241 3.23910634380917 3.25663169271697 1.81317194542873 2.0386406654278 1.00641107262318 1.02329783326094 1.94813807348474 2.87906276935971 1.71770491490466 3.30393495731224 2.00514250239961 1.77045652640418 1.91444745494195 0.784743131983951 2.86544510155647 1.0921472171247 1.54852806760606 4.12740475325004 1.72984685509993 2.08210994738303 2.96996792603895 1.56662569170846 5.91383787197288 -1.05393346864789 2.10615333136884 1.51886974317351 1.71352137277949 2.52597877721658 0.795628694606497 -0.000203424106956618 0.971837010905289 1.39719153734416 1.05066726089126 2.20055728722053 2.08092746514259 2.01100872813541 1.66387264349604 1.17199686099857 2.05085958256351 5.37151710916016 1.69796881131124 1.72396912067532 0.771183643838214 2.35577743454149 2.93438376537294 2.3834105474792 1.36552944787495 2.63116785867673 -0.947189929515135 3.030462148186 2.12271916734367 1.88820902377739 2.4817771736352 2.52151423804845 0.991396573526085 2.19729240426651 1.84725132178097 -0.443144291657977 2.18776163864611 1.57366400096271 3.48206944891616 1.34405844378939 0.749150035590048 1.88827005506147 0.397930007913036 1.99251236023461 0.2292571753468 7.23700354138336 1.44543955193048 1.03078603675575 2.36761922432145 1.23959004225385 -0.590619352939135 4.76129495623433 1.54673067274512 1.11199382656118 1.16089604224347 2.33598370626633
"6" "009ff7e3-8bd3-4683-adf5-7b68a0859f35" 1.92110632129296 1.0307811250162 -0.132301924175414 -0.884415340936381 0.79215940215243 -0.228923789932548 0.0239208361300367 0.636368078278036 1.50233835789563 3.40698049235357 0.313375266790801 0.0363089729467374 0.698663691478888 0.826027750955583 -0.363796703034012 1.66498738417644 2.0386406654278 0.502243048031138 -0.319267940465349 1.17320077773509 1.70646181902079 0.524023326082957 -2.2176325524693 0.78640303404631 0.327204675182357 0.800935655560881 0.236377562288655 1.03459592303721 -0.0351040957337831 -0.0736380052455248 0.660260078265519 -0.21936752862467 0.251216976467251 -0.496745031848254 1.56662569170846 0.282801273357101 4.66369805806016 0.181629075320715 -0.73833103131629 1.09025128077513 0.0011527298350229 -0.348217778820317 -1.60751951981276 -0.62602160092638 -0.471885481163716 2.03506696311125 0.795271139731168 2.08092746514259 2.01100872813541 0.67899937532442 0.505996318866896 0.307843421829871 -0.265659479879629 -1.52908375158147 0.339116458230453 -0.546683596726208 0.847730887359572 1.10418231020173 -0.0670325610305182 1.08822920460804 1.44711563891651 -0.468219638179772 -0.787736984725752 0.178012145851678 0.820692243041627 -0.220592761922173 0.946835162458011 0.81488599097691 -0.0367755664206451 0.426900131408209 1.57621495664057 0.142697126024851 -0.352452181086866 2.08207497672349 2.24329432085366 0.6232630982535 -0.763148149796895 -3.2029439923247 -1.14675930573356 1.97749472734235 0.91884667544035 -0.844404642868754 -0.327252152212263 0.504629433440024 0.557576385784235 0.0886390609256047 0.575251024397324 1.0525623740443 0.281638148413356 -0.50722398699685 -0.394271360147334
"7" "00a47e69-ef6a-4be9-827d-d48609859a7e" 0.957034090624297 2.85218356744968 1.56159325935371 1.55724320940414 -0.468737168014163 2.70100082426683 1.53874691260896 2.54641735905265 1.58142325275462 -1.6093298885668 1.07811579098641 1.64063517594595 1.17580166158989 1.43202386635614 2.23728894498738 1.97346411695347 2.0386406654278 1.26964542112616 2.58491090602305 2.95056741498704 0.391835817482384 2.19279823845174 -3.34937882039001 0.718339169938976 1.48277752054276 2.27946499337272 1.86817307603751 0.356103719131898 -0.439608984487516 -0.553924603793627 0.299138636372967 2.57220797814541 1.73762989372265 -0.496745031848254 1.56662569170846 2.04346425633045 0.266853981337475 0.913688910790439 -0.777304140544212 2.52144460195553 1.91356228734187 1.49870213699047 -0.0848764313213337 1.17474904592157 1.89839773558749 3.16964223791408 2.19082128103227 2.08092746514259 3.92148663285232 0.980606263740291 1.45888758483854 1.07969342299301 4.98186327727824 -0.80179843912359 2.19057213535388 2.32870100463599 1.54582336768997 1.3009082977612 2.14132747678451 -1.31601938375565 3.93394545815716 3.47132170561275 1.76893747516091 1.59594042620662 1.53633889207908 2.1745119375675 1.87937587337217 1.41085951139122 1.77918819384132 1.72803374218812 1.57621495664057 0.716854312200242 -1.57145178837561 -0.148480324314704 1.91362275065379 2.14579183961901 3.30548070924084 -2.64124584718502 -1.14675930573356 0.2292571753468 0.91884667544035 2.63696748855991 1.819678676235 2.19458437277628 2.91919800127469 1.76514078625944 0.225296313173065 1.59856103724684 0.43007125328307 -2.13725005098543 1.66390745759403
"8" "00b24800-9f29-47e9-99c9-eba03186adf4" 2.99292356111886 1.64926010100785 3.04525578893683 2.3395230680688 2.3769842150432 2.97272472051689 2.2633738282047 3.28586137534048 4.39199772502806 4.15089615897471 1.89263585560472 2.5059355652666 3.00952568586582 1.12574372366278 2.23728894498738 2.29905002732802 2.0386406654278 2.7288604657547 2.06689883729657 2.12708353358463 1.28016883677683 2.10931250300465 3.30393495731224 2.53359413275137 2.94606589102798 2.98285758686833 2.63659788434888 2.42094533842689 1.88304400675284 3.09385096907726 2.17409346548253 0.277258598513759 2.78126798738315 4.99156470205549 1.56662569170846 -0.576229633777044 3.04120854050473 2.45943897837343 2.87174301783272 3.99516985930899 3.36438770050054 2.06564106382504 3.59622613847497 2.41895575319598 1.89906049413758 4.22607743681327 2.05646445152214 2.08092746514259 2.01100872813541 2.34624154472737 2.92142890907823 2.88209302244382 1.77242742492751 1.95320725864862 2.65700172578709 2.69409996541578 2.63890802814747 3.38964044456326 2.03985243976019 1.91201420428707 2.28975645965284 2.90777063101516 1.8682086313034 3.11208453477195 1.87212889840639 3.62278311867746 1.91173727980038 3.24254027708678 3.12671847642566 3.07554456365568 2.50027365293695 2.59974610937359 1.5193225560917 3.74431245492853 3.53284442904178 1.7920768680657 2.02526882428876 7.81078466956173 4.19881206445852 0.2292571753468 3.90121149945804 2.20967692148443 3.47752812023896 2.69442555084452 1.08606049742473 4.63980132387001 -0.408751221689986 2.6046405335221 3.61301993692678 1.02444257267361 1.94979761306163
"9" "019a5486-ad80-44b4-a9e3-7e7f93e8e6fa" 4.00761768592231 0.552672923676035 1.57308030406026 3.32117549013002 2.58801284678403 1.65638901550498 1.75574954307303 2.63200216790358 0.277960176487258 3.35145152927597 2.52728750648138 2.67333966163593 2.74142539396921 2.44381784164562 1.81142994281571 2.24810792277928 2.0386406654278 1.94924289333015 1.34235995801663 1.91606288343685 6.10833498153175 1.25637141122097 5.18548947489165 1.07856509489237 2.73397055546261 2.3120704051028 3.52814643052547 2.56046959988168 5.2778118740971 2.97018451818631 2.85208267871864 4.14310738176831 1.72250756145962 2.15551863266957 1.56662569170846 3.72765614958957 5.50340301565995 3.10597742831982 6.14665330390107 1.94049422581503 4.14940500625829 2.55486940589789 5.30891209205326 2.71493100645515 2.13027765640877 2.63467718445898 2.19325803557329 2.08092746514259 2.01100872813541 1.60221054166896 2.14618090613259 2.62189112802087 3.69888080481124 6.94593327079762 2.55656645302292 2.40683971514979 3.49137640354397 3.23673517144768 2.68817776418811 6.06205001399787 2.15136266703037 0.289576393767266 3.69604230346311 1.04740641927259 2.04501312507241 3.20176540293804 3.66139911409128 0.91755202559322 3.19421978872473 2.78989432899253 8.7105686130066 4.10186595810739 5.98745890835859 3.15849857444342 4.25402272029816 3.15286075044371 1.93782807743044 -1.12211104978504 1.21970866206633 0.2292571753468 0.91884667544035 3.89625918029708 3.19732027619701 2.97398972630303 2.07725593630943 -1.46589207631774 3.40311741933346 1.72703457769952 3.37639507475457 6.30890931544175 3.43757823893126
"10" "01a1c77a-3f93-4561-a079-c771ac054f56" 2.97620852656374 0.998965190058261 2.58875003701748 2.38368418280705 3.18442613128554 2.78142277638225 2.92786205319997 3.76776832510795 4.00728565173094 2.64299791065721 3.1470634646833 2.42276320982672 3.84717820559831 2.87893780149812 4.12191931841022 4.19135496133778 2.0386406654278 3.55133631463043 4.35249733769099 2.09457319855051 4.71598068051026 2.85330392983176 6.665789959661 1.80586934937405 3.95873552895264 3.12639815860765 3.43128730226808 2.43738289970647 5.35127082053891 4.65336499357269 1.87237516731143 4.78866784704919 3.21326273131943 1.06806348504701 3.49783188915281 0.282801273357101 0.725715708068218 2.95201425757594 6.59072011859008 3.41418065609685 3.82728892994968 2.49452252576555 2.22427089035012 3.01547032585457 2.89971112413933 2.39069593558089 1.66070777860113 2.08092746514259 2.01100872813541 1.3556843582476 2.37082520591556 2.91906546015979 5.56351459561587 5.56870754317463 2.57213647375666 2.81516645466035 3.18206375877952 1.9780722401761 3.30204103757652 3.53002696575246 -1.81661331593061 1.75662346705594 4.53538812869786 1.42360220098436 1.85777312443263 4.69726673013145 2.85262440710008 3.64460332346613 3.46930736004975 1.97035817067545 3.77179524005716 1.99712704216492 5.06071345498479 4.2408346128613 2.26821083071825 4.12407993371506 2.01630475275749 2.29288271857522 4.86566943530379 3.12154287098137 3.90121149945804 1.66781162735816 3.90287032842433 1.82627996445535 2.74757906846817 4.81310142316816 1.04649294733671 1.86068731939313 2.45283831422335 4.40711422244303 1.74865955662366
